variable,PC1,PC2,PC3,PC4,PC5
intensidad,48.45104361658833,1.1561297257438332,0.06596982626311904,0.06147119851279559,50.26538563289192
ocupacion,6.948643274306679,6.499304657928157,55.68057946150042,27.820861196754898,3.0506114095098384
hour_sin,0.2746654914842987,37.97658109884594,29.714081640640078,29.952271671023883,2.0824000980058726
hour_cos,6.765383478715331,48.99070198459866,0.6518851906269845,40.74899064777146,2.843038698287594
vmed,37.56026413890533,5.3772825328835125,13.887483880969425,1.4164052859369531,41.758564161304804
